1.32951e+06		-49.8078		271.132		0		0.5		0.5		94.75		26		0.75		24896.1		148.658		64.58		1.835
1.33751e+06		-49.3475		270.927		0.5		0.5		0.25		72.875		22.375		1.5		24780.1		148.327		64.2775		1.815
1.34551e+06		-48.8873		270.726		0.25		0		0.5		51.5		14.75		0.5		24664.4		147.992		63.9675		1.795
1.35351e+06		-48.4265		270.528		0		0		0.75		52.5		15.5		0.5		24550.2		147.658		63.6625		1.775
1.36151e+06		-47.9652		270.332		0		0.25		0.25		39.875		10.75		0.25		24436.4		147.32		63.3525		1.7575
1.36951e+06		-47.504		270.14		0		0.25		0.75		36.875		4.75		0.25		24324		146.975		63.04		1.74
1.37751e+06		-47.042		269.951		0		0		0.25		33.125		5.25		1		24212.6		146.625		62.7175		1.72
1.38551e+06		-46.58		269.763		0.25		0.25		0.25		33.25		4.75		0.25		24101.8		146.275		62.3975		1.705
1.39351e+06		-46.1177		269.579		0.25		0.5		0.25		32.125		4		0.5		23992.4		145.915		62.08		1.685
1.40151e+06		-45.6555		269.397		0.25		0.75		0.5		31.625		4		0		23883.8		145.555		61.745		1.6725
1.40951e+06		-45.1927		269.218		0		0.25		0.25		31.25		4.25		0.25		23776.4		145.19		61.4175		1.655
1.41751e+06		-44.7297		269.04		0		0.25		0.25		27.375		4		0.5		23669.5		144.818		61.085		1.64
1.42551e+06		-44.2668		268.866		0.5		0.25		0		26.25		5.5		0		23564.2		144.443		60.7375		1.625
1.43351e+06		-43.803		268.693		0.25		0		0.5		21.75		5		0.75		23459.9		144.062		60.4025		1.6075
1.44151e+06		-43.3395		268.522		0		0.25		0		20		3.5		0		23356.4		143.675		60.05		1.595
1.44951e+06		-42.8752		268.354		0.25		0		0.25		16		4.75		0.25		23254.1		143.283		59.7		1.58
1.45751e+06		-42.4113		268.188		0		0.25		0.25		14.75		3		0.5		23152.7		142.885		59.3375		1.565
1.46551e+06		-41.947		268.023		0		0		0		11.75		2.75		0.75		23052.4		142.48		58.9775		1.5525
1.47351e+06		-41.4825		267.86		0.25		0		0.25		15		4.5		0.5		22953.2		142.075		58.6175		1.5375
1.48151e+06		-41.0177		267.699		0		0.25		0.25		10.5		3.25		0.25		22855.1		141.655		58.24		1.5275
1.48951e+06		-40.553		267.54		0		0.5		0.25		12.25		3.5		0.25		22758.1		141.232		57.865		1.515
1.49751e+06		-40.0877		267.383		0.25		0		0.25		11.75		2.25		0.25		22662.2		140.805		57.4875		1.5025
1.50551e+06		-39.6225		267.227		0.25		0		0		10.25		3		0.5		22567.1		140.367		57.1		1.4925
1.51351e+06		-39.157		267.073		0.25		0		0.5		6.75		3		0		22473.3		139.925		56.715		1.4775
1.52151e+06		-38.6915		266.921		0		0.5		0		5.75		1		0.25		22380.2		139.477		56.3125		1.4675
1.52951e+06		-38.2255		266.77		0		0		0		5.5		2		0.75		22288.6		139.018		55.915		1.4575
1.53751e+06		-37.7593		266.62		0.5		0.25		0		4		1.25		0.25		22198.1		138.557		55.5125		1.445
1.54551e+06		-37.293		266.473		0.25		0		0.25		5.25		2.25		0.25		22108.4		138.085		55.0975		1.435
1.55351e+06		-36.8268		266.326		0.5		0		0.5		4.25		1.5		0		22020.1		137.607		54.685		1.425
2.23351e+06		3.194		256.393		0		0.25		0.25		0.25		0.25		0		22033.4		72.475		35.485		1.19
