1.21751e+06		-56.2135		274.395		2.75		0		0.75		3903.5		1391.5		11		26604.8		152.977		68.5725		2.1825
1.22551e+06		-55.7588		274.133		2.75		0.75		0.5		3031.5		1097.5		15		26479		152.685		68.2975		2.1525
1.23351e+06		-55.3032		273.875		0.75		0.25		0.25		2023.5		649.5		6		26353.3		152.387		68.025		2.125
1.24151e+06		-54.848		273.623		1.25		0		1		1359.5		388.5		2		26228.4		152.09		67.7475		2.1
1.24951e+06		-54.3915		273.375		0.75		0.75		0.5		867.5		201.5		1		26103.8		151.788		67.47		2.07
1.25751e+06		-53.935		273.132		0.25		0		0.25		639.5		153.5		0.5		25979.7		151.485		67.1875		2.0425
1.26551e+06		-53.4777		272.894		0.25		0		0.25		482.5		107.75		0.75		25856.4		151.185		66.905		2.0175
1.27351e+06		-53.0202		272.66		0.25		0		0.25		439.5		85.5		2		25733.8		150.878		66.62		1.9925
1.28151e+06		-52.5625		272.43		0.25		0		0		343.5		48		0.25		25611.9		150.567		66.34		1.97
1.28951e+06		-52.1042		272.205		0		0.25		0		241		31.625		0.25		25490.7		150.255		66.0475		1.945
1.29751e+06		-51.6457		271.983		0.75		0.75		0.25		217		22.25		0.5		25370		149.94		65.76		1.92
1.30551e+06		-51.1867		271.765		0.75		0.25		0		183.5		20		0.25		25250.5		149.622		65.465		1.9
1.31351e+06		-50.7275		271.55		0.75		0.25		0		145.5		19.5		0.25		25131.4		149.307		65.175		1.8775
1.32151e+06		-50.2678		271.339		0		0		0.25		118.25		22		0		25013.3		148.982		64.88		1.8575
2.39351e+06		12.653		254.241		0		0		0.25		0.75		0.5		0.5		25056		57.7		45.43		1.295
2.40151e+06		13.1258		254.132		0.5		0.25		0		0.25		0.25		0		25226.9		57.045		45.945		1.3025
2.40951e+06		13.5985		254.021		0.25		0.25		0		0.5		0		0		25400.2		56.3975		46.46		1.31
2.41751e+06		14.071		253.911		0.25		0.5		0		0.75		0.5		0		25574.2		55.75		46.96		1.32
2.42551e+06		14.5437		253.8		0		0.5		0.25		0.5		0		0		25749.1		55.1125		47.465		1.33
2.43351e+06		15.0162		253.689		0.25		0		0.25		0.75		0.75		0.75		25925.8		54.4875		47.9725		1.335
2.44151e+06		15.489		253.578		0.25		0		0.25		0.25		0.25		0		26103.7		53.8675		48.4775		1.345
2.44951e+06		15.9618		253.466		0		0		0.5		0.5		0.5		0.5		26282		53.255		48.97		1.3525
2.45751e+06		16.434		253.354		0		0		0.25		0		0		0		26461.3		52.65		49.4675		1.3625
2.46551e+06		16.9065		253.241		0		0.25		0		0		0		0		26641.8		52.0525		49.96		1.3725
2.47351e+06		17.379		253.128		0		0.25		0.5		0.75		0.75		0.75		26823.6		51.465		50.4525		1.3825
2.48151e+06		17.851		253.015		0		0		0		0.75		0.75		0.25		27005.5		50.8825		50.94		1.3925
2.48951e+06		18.324		252.901		0		0		0.25		0.25		0.25		0		27188		50.3075		51.4225		1.405
2.49751e+06		18.796		252.787		0		0		0.5		0.25		0.25		0.25		27371.1		49.7425		51.905		1.415
2.50551e+06		19.268		252.672		0		0.25		0		0.25		0		0		27554.8		49.1825		52.38		1.4275
2.51351e+06		19.74		252.557		0.25		0		0.25		0.25		0.25		0.25		27739.1		48.6275		52.8575		1.4375
2.52151e+06		20.2122		252.441		0		0.5		0.25		0		0		0		27923.7		48.0825		53.3225		1.4475
2.52951e+06		20.685		252.326		0.5		0		0.25		1		0.75		0.25		28108.7		47.545		53.795		1.4625
2.53751e+06		21.157		252.209		0		0.25		0		0.25		0.25		0.25		28294		47.0125		54.255		1.475
2.54551e+06		21.629		252.092		0		0		0.5		0.5		0.25		0		28479.6		46.49		54.715		1.4875
2.55351e+06		22.1005		251.974		0		0		0.5		1.25		0.5		0.5		28665.4		45.9725		55.17		1.5025
2.56151e+06		22.572		251.856		0		0.25		0		1		0.5		0.25		28851.3		45.46		55.62		1.515
4.84151e+06		21.3445		69.461		0		0.25		0		0.5		0.5		0.5		28998.8		59.82		148.492		1.135
4.84951e+06		20.8738		69.3445		0		0.25		0		0		0		0		28839.4		60.7075		149.372		1.13
4.85751e+06		20.4028		69.2285		0.25		0		0		0		0		0		28682.3		61.6075		150.262		1.1225
4.86551e+06		19.932		69.1125		0		0.25		0		0		0		0		28528.4		62.5175		151.163		1.12
4.87351e+06		19.461		68.9975		0		0		0		1		1		0.25		28377		63.4375		152.07		1.115
4.88151e+06		18.99		68.883		0		0		0.5		0.25		0.25		0.25		28227.5		64.3675		152.988		1.11
4.88951e+06		18.519		68.769		0		0.25		0		0.25		0.25		0.25		28081.2		65.31		153.91		1.105
4.89751e+06		18.048		68.6553		0.25		0		0		0.5		0.5		0.25		27938.3		66.26		154.848		1.1
4.90551e+06		17.5767		68.5417		0		0.25		0.25		0		0		0		27797.1		67.2225		155.785		1.0975
4.91351e+06		17.1055		68.429		0		0.25		0		0.25		0.25		0.25		27660.4		68.195		156.735		1.09
4.92151e+06		16.6345		68.316		0.25		0		0		0		0		0		27526.2		69.175		157.688		1.09
4.92951e+06		16.163		68.204		0.25		0		0		0.25		0.25		0.25		27395.5		70.1675		158.645		1.0825
4.93751e+06		15.692		68.0925		0		0		0.25		0.25		0.25		0.25		27268.4		71.1675		159.612		1.08
4.94551e+06		15.2205		67.981		0		0.5		0.25		0		0		0		27144.4		72.175		160.58		1.08
4.95351e+06		14.749		67.8703		0		0.25		0.25		0		0		0		27024.6		73.1925		161.55		1.075
4.96151e+06		14.278		67.7595		0		0		0.25		0.25		0.25		0		26907.9		74.22		162.52		1.07
4.96951e+06		13.8063		67.649		0		0.25		0		0.5		0.25		0.25		26795.8		75.2525		163.495		1.07
4.97751e+06		13.335		67.539		0.5		0		0.25		0.25		0		0		26686.9		76.3		164.463		1.07
4.98551e+06		12.863		67.4292		0.5		0.25		0.25		0.75		0.75		0.25		26582.4		77.3475		165.427		1.0625
4.99351e+06		12.392		67.32		0		0.25		0		0.25		0.25		0.25		26481.9		78.4025		166.39		1.06
5.00151e+06		11.92		67.2108		0		0		0.25		0.5		0.5		0.25		26385.3		79.465		167.34		1.06
5.00951e+06		11.449		67.1017		0.5		0.25		0.75		0.5		0.25		0		26293.2		80.535		168.268		1.06
5.01751e+06		10.977		66.993		0.5		0.75		0.5		0.5		0.5		0.5		26205.1		81.61		169.175		1.06
5.02551e+06		10.5055		66.8845		0.25		0		0.75		0.25		0.25		0.25		26121.3		82.695		170.052		1.06
5.03351e+06		10.034		66.7765		0.25		0.5		0		0.5		0.5		0.5		26041.9		83.7775		170.887		1.0575
5.04151e+06		9.562		66.6685		0.25		0		0		0.25		0.25		0.25		25967.2		84.8675		171.662		1.05
5.04951e+06		9.09075		66.5605		0		0		0.25		0		0		0		25896.3		85.965		172.37		1.05
5.05751e+06		8.619		66.4528		1		1.25		0.75		0.25		0.25		0		25830.2		87.0625		172.962		1.05
5.06551e+06		8.147		66.3455		0.25		0.5		0		0		0		0		25768.5		88.165		173.428		1.05
5.07351e+06		7.67575		66.2385		0.75		0.75		0		0.25		0.25		0		25711.4		89.265		173.735		1.05
5.08151e+06		7.204		66.1312		0.5		0.75		0		0.25		0		0		25658.7		90.37		173.842		1.05
5.08951e+06		6.732		66.0243		0		0		0.5		0.25		0		0		25610.1		91.4775		173.768		1.05
5.09751e+06		6.26025		65.9177		0		0.25		0.25		0		0		0		25566		92.5875		173.485		1.05
5.10551e+06		5.789		65.811		0.75		0.75		0.75		0.5		0.5		0.25		25526.7		93.6925		173.04		1.05
5.11351e+06		5.317		65.7043		0		0.5		0		0		0		0		25491.4		94.7975		172.462		1.05
5.12151e+06		4.845		65.598		0		0		0.25		0.5		0.25		0.25		25460.8		95.9075		171.755		1.0525
5.12951e+06		4.37375		65.4917		0.5		0		0.25		0.25		0.25		0		25434.2		97.0125		170.985		1.06
5.13751e+06		3.902		65.3855		0.25		0		0.5		0.25		0.25		0		25411.9		98.115		170.143		1.06
5.14551e+06		3.43		65.2795		0.5		0		0.5		0.25		0.25		0		25393.7		99.22		169.247		1.06
5.15351e+06		2.95825		65.1735		0		0		0		0		0		0		25379.7		100.318		168.328		1.06
5.16151e+06		2.487		65.0675		0		0.25		0.25		0.5		0.5		0		25369.4		101.413		167.372		1.06
5.16951e+06		2.015		64.9615		0		0		0.25		0.75		0.25		0.25		25363.4		102.502		166.405		1.0625
5.17751e+06		1.54325		64.8555		0.25		0		0.25		0		0		0		25361.1		103.592		165.42		1.07
5.18551e+06		1.072		64.7495		0.5		0.25		0		0		0		0		25362.4		104.67		164.427		1.07
5.19351e+06		0.6		64.644		0.25		0.25		0.25		0		0		0		25367.4		105.75		163.425		1.07
5.20151e+06		0.12825		64.538		0		0		0.25		0.5		0.25		0		25376.2		106.82		162.42		1.07
5.20951e+06		-0.343		64.4323		0.25		0.5		0		0.25		0.25		0		25388.1		107.885		161.413		1.08
5.21751e+06		-0.815		64.3265		0		0.25		0.5		0		0		0		25403.7		108.945		160.4		1.08
5.22551e+06		-1.28625		64.2205		0.25		0		0.25		0		0		0		25422.2		109.995		159.4		1.08
5.23351e+06		-1.758		64.1147		0.25		0		0		0.25		0.25		0.25		25443.5		111.037		158.39		1.09
5.24151e+06		-2.22975		64.009		0.25		0		0		0		0		0		25468		112.073		157.39		1.09
5.24951e+06		-2.701		63.903		0.25		0.25		0.25		0		0		0		25495.3		113.1		156.395		1.095
5.25751e+06		-3.1725		63.797		0.75		0		0.25		0		0		0		25525.7		114.118		155.405		1.1
5.26551e+06		-3.644		63.691		0.25		0.25		0		0		0		0		25557.9		115.128		154.417		1.1025
5.27351e+06		-4.1155		63.5848		0.25		0		0.25		0.25		0.25		0.25		25592.9		116.128		153.443		1.11
5.28151e+06		-4.587		63.4785		0.25		0		0.5		0.5		0.25		0.25		25629.6		117.12		152.463		1.11
5.28951e+06		-5.05825		63.3723		0		0		0		0.5		0		0		25668.9		118.103		151.5		1.12
5.29751e+06		-5.53		63.2658		0		0		0		0		0		0		25710.2		119.07		150.548		1.1225
5.30551e+06		-6.001		63.1593		0.25		0		0		0		0		0		25753.2		120.033		149.6		1.13
5.31351e+06		-6.47225		63.0527		0		0.25		0		0.25		0.25		0		25797.8		120.985		148.66		1.135
5.32151e+06		-6.94375		62.946		0		0		0.5		1		0.5		0.5		25844		121.925		147.73		1.14
5.32951e+06		-7.415		62.839		0		0.25		0.5		0.5		0.5		0		25891.9		122.85		146.81		1.1475
5.33751e+06		-7.886		62.7318		0		0		0		0		0		0		25940.4		123.77		145.902		1.1525
5.34551e+06		-8.35725		62.6245		0		0.25		0.5		0.25		0.25		0.25		25990.5		124.677		145.005		1.16
5.35351e+06		-8.82825		62.5175		0		0		0.25		0.25		0.25		0.25		26041.5		125.57		144.112		1.1675
5.36151e+06		-9.2995		62.4095		0		0		0.5		0		0		0		26093.4		126.455		143.233		1.1725
5.36951e+06		-9.7705		62.3018		0		0		0.5		0.5		0.5		0.25		26145.8		127.325		142.367		1.18
5.37751e+06		-10.2413		62.194		0		0		0.25		0.5		0.5		0.5		26199.1		128.19		141.508		1.19
5.38551e+06		-10.7122		62.0855		0		0		0		0.25		0.25		0.25		26252.9		129.033		140.665		1.1975
5.39351e+06		-11.1833		61.9775		0.25		0		0.25		0.25		0.25		0.25		26306.8		129.878		139.825		1.2075
5.40151e+06		-11.654		61.8685		0		0		0		0.5		0.5		0.25		26360.9		130.7		139.003		1.2125
5.40951e+06		-12.1247		61.7598		0		0		0		0.5		0.5		0.5		26415.6		131.515		138.19		1.2225
